bioguide_id,birthday,chamber,contact_form,crp_id,district,fax,fec_ids,first_name,gender,govtrack_id,in_office,last_name,leadership_role,middle_name,name_suffix,nickname,oc_email,ocd_id,office,party,phone,state,state_name,term_end,term_start,thomas_id,title,votesmart_id,website
I000024,1934-11-17,senate,https://www.inhofe.senate.gov/contact,N00005582,None,202-228-0380,S4OK00083;H6OK01102,James,M,300055,True,Inhofe,None,M.,None,Jim,Sen.Inhofe@opencongress.org,ocd-division/country:us/state:ok,205 Russell Senate Office Building,R,202-224-4721,OK,Oklahoma,2021-01-03,2015-01-06,00583,Sen,27027,https://www.inhofe.senate.gov
G000359,1955-07-09,senate,https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-graham,N00009975,None,202-224-3808,S0SC00149;H4SC03087,Lindsey,M,300047,True,Graham,None,O.,None,None,Sen.Lgraham@opencongress.org,ocd-division/country:us/state:sc,290 Russell Senate Office Building,R,202-224-5972,SC,South Carolina,2021-01-03,2015-01-06,00452,Sen,21992,https://www.lgraham.senate.gov/public
E000285,1944-02-01,senate,http://www.enzi.senate.gov/public/index.cfm/contact?p=e-mail-senator-enzi,N00006249,None,202-228-0359,S6WY00126,Michael,M,300041,True,Enzi,None,B.,None,None,Sen.Enzi@opencongress.org,ocd-division/country:us/state:wy,379a Russell Senate Office Building,R,202-224-3424,WY,Wyoming,2021-01-03,2015-01-06,01542,Sen,558,https://www.enzi.senate.gov
D000563,1944-11-21,senate,https://www.durbin.senate.gov/contact/,N00004981,None,202-228-0400,S6IL00151;H2IL20026,Richard,M,300038,True,Durbin,Minority Whip,J.,None,None,Sen.Durbin@opencongress.org,ocd-division/country:us/state:il,711 Hart Senate Office Building,D,202-224-2152,IL,Illinois,2021-01-03,2015-01-06,00326,Sen,26847,https://www.durbin.senate.gov
C001056,1952-02-02,senate,https://www.cornyn.senate.gov/contact,N00024852,None,202-228-2856,S2TX00106,John,M,300027,True,Cornyn,Majority Whip,None,None,None,Sen.Cornyn@opencongress.org,ocd-division/country:us/state:tx,517 Hart Senate Office Building,R,202-224-2934,TX,Texas,2021-01-03,2015-01-06,01692,Sen,15375,https://www.cornyn.senate.gov
C001035,1952-12-07,senate,http://www.collins.senate.gov/contact,N00000491,None,202-224-2693,S6ME00159,Susan,F,300025,True,Collins,None,M.,None,None,Sen.Collins@opencongress.org,ocd-division/country:us/state:me,413 Dirksen Senate Office Building,R,202-224-2523,ME,Maine,2021-01-03,2015-01-06,01541,Sen,379,http://www.collins.senate.gov
C000567,1937-12-07,senate,https://www.cochran.senate.gov/public/index.cfm/email-me,N00003328,None,202-224-9450,S8MS00055,Thad,M,300023,True,Cochran,None,None,None,None,Sen.Cochran@opencongress.org,ocd-division/country:us/state:ms,113 Dirksen Senate Office Building,R,202-224-5054,MS,Mississippi,2021-01-03,2015-01-06,00213,Sen,53312,https://www.cochran.senate.gov
A000360,1940-07-03,senate,http://www.alexander.senate.gov/public/index.cfm?p=Email,N00009888,None,202-228-3398,S2TN00058;P60003225,Lamar,M,300002,True,Alexander,None,None,None,None,Sen.Alexander@opencongress.org,ocd-division/country:us/state:tn,455 Dirksen Senate Office Building,R,202-224-4944,TN,Tennessee,2021-01-03,2015-01-06,01695,Sen,15691,https://www.alexander.senate.gov/public
W000437,1951-07-05,senate,https://www.wicker.senate.gov/public/index.cfm/contact,N00003280,None,202-228-0378,H4MS01078;S8MS00196,Roger,M,400432,True,Wicker,None,F.,None,None,Sen.Wicker@opencongress.org,ocd-division/country:us/state:ms,555 Dirksen Senate Office Building,R,202-224-6253,MS,Mississippi,2019-01-03,2013-01-03,01226,Sen,21926,https://www.wicker.senate.gov
B001261,1952-07-21,senate,https://www.barrasso.senate.gov/public/index.cfm/contact-form,N00006236,None,202-224-1724,S6WY00068,John,M,412251,True,Barrasso,None,A.,None,None,Sen.Barrasso@opencongress.org,ocd-division/country:us/state:wy,307 Dirksen Senate Office Building,R,202-224-6441,WY,Wyoming,2019-01-03,2013-01-03,01881,Sen,52662,https://www.barrasso.senate.gov
W000802,1955-10-20,senate,https://www.whitehouse.senate.gov/contact/email-sheldon,N00027533,None,202-228-6362,S6RI00221,Sheldon,M,412247,True,Whitehouse,None,None,None,None,Sen.Whitehouse@opencongress.org,ocd-division/country:us/state:ri,530 Hart Senate Office Building,D,202-224-2921,RI,Rhode Island,2019-01-03,2013-01-03,01823,Sen,2572,https://www.whitehouse.senate.gov
T000464,1956-08-21,senate,https://www.tester.senate.gov/?p=email_senator,N00027605,None,202-224-8594,S6MT00162,Jon,M,412244,True,Tester,None,None,None,None,Sen.Tester@opencongress.org,ocd-division/country:us/state:mt,311 Hart Senate Office Building,D,202-224-2644,MT,Montana,2019-01-03,2013-01-03,01829,Sen,20928,https://www.tester.senate.gov
S000770,1950-04-29,senate,http://www.stabenow.senate.gov/?p=contact,N00004118,None,202-228-0325,S8MI00281;H6MI08163,Debbie,F,300093,True,Stabenow,None,Ann,None,None,Sen.Stabenow@opencongress.org,ocd-division/country:us/state:mi,731 Hart Senate Office Building,D,202-224-4822,MI,Michigan,2019-01-03,2013-01-03,01531,Sen,515,https://www.stabenow.senate.gov
S000033,1941-09-08,senate,http://www.sanders.senate.gov/contact/,N00000528,None,202-228-0776,H8VT01016;S4VT00033,Bernard,M,400357,True,Sanders,None,None,None,Bernie,Sen.Sanders@opencongress.org,ocd-division/country:us/state:vt,332 Dirksen Senate Office Building,I,202-224-5141,VT,Vermont,2019-01-03,2013-01-03,01010,Sen,27110,https://www.sanders.senate.gov
N000032,1942-09-29,senate,https://www.billnelson.senate.gov/contact-bill,N00009926,None,202-228-2183,S8FL00166,Bill,M,300078,True,Nelson,None,None,None,None,Sen.Billnelson@opencongress.org,ocd-division/country:us/state:fl,716 Hart Senate Office Building,D,202-224-5274,FL,Florida,2019-01-03,2013-01-03,00859,Sen,1606,https://www.billnelson.senate.gov
M000639,1954-01-01,senate,https://www.menendez.senate.gov/contact,N00000699,None,202-228-2197,H2NJ13075;S6NJ00289,Robert,M,400272,True,Menéndez,None,None,None,Bob,Sen.Menendez@opencongress.org,ocd-division/country:us/state:nj,528 Hart Senate Office Building,D,202-224-4744,NJ,New Jersey,2019-01-03,2013-01-03,00791,Sen,26961,https://www.menendez.senate.gov
M001170,1953-07-24,senate,http://www.mccaskill.senate.gov/contact,N00027694,None,202-228-6326,S6MO00305;P80005721,Claire,F,412243,True,McCaskill,None,None,None,None,Sen.Mccaskill@opencongress.org,ocd-division/country:us/state:mo,503 Hart Senate Office Building,D,202-224-6154,MO,Missouri,2019-01-03,2013-01-03,01820,Sen,2109,https://www.mccaskill.senate.gov
K000367,1960-05-25,senate,http://www.klobuchar.senate.gov/public/index.cfm/contact,N00027500,None,202-228-2186,S6MN00267,Amy,F,412242,True,Klobuchar,None,Jean,None,None,Sen.Klobuchar@opencongress.org,ocd-division/country:us/state:mn,302 Hart Senate Office Building,D,202-224-3244,MN,Minnesota,2019-01-03,2013-01-03,01826,Sen,65092,https://www.klobuchar.senate.gov
H000338,1934-03-22,senate,http://www.hatch.senate.gov/public/index.cfm/contact?p=Email-Orrin,N00009869,None,202-224-6331,S6UT00063;P00003806,Orrin,M,300052,True,Hatch,None,G.,None,None,Sen.Hatch@opencongress.org,ocd-division/country:us/state:ut,104 Hart Senate Office Building,R,202-224-5251,UT,Utah,2019-01-03,2013-01-03,01351,Sen,53352,http://www.hatch.senate.gov
F000062,1933-06-22,senate,https://www.feinstein.senate.gov/public/index.cfm/e-mail-me,N00007364,None,202-228-3954,S0CA00199,Dianne,F,300043,True,Feinstein,None,None,None,None,Sen.Feinstein@opencongress.org,ocd-division/country:us/state:ca,331 Hart Senate Office Building,D,202-224-3841,CA,California,2019-01-03,2013-01-03,01332,Sen,53273,https://www.feinstein.senate.gov
C001071,1952-08-24,senate,https://www.corker.senate.gov/public/index.cfm/emailme,N00027441,None,202-228-0566,S6TN00216;S4TN00187,Bob,M,412248,True,Corker,None,None,None,None,Sen.Corker@opencongress.org,ocd-division/country:us/state:tn,425 Dirksen Senate Office Building,R,202-224-3344,TN,Tennessee,2019-01-03,2013-01-03,01825,Sen,65905,https://www.corker.senate.gov
C001070,1960-04-13,senate,https://www.casey.senate.gov/contact/,N00027503,None,202-228-0604,S6PA00217,Robert,M,412246,True,Casey,None,P.,Jr.,Bob,Sen.Casey@opencongress.org,ocd-division/country:us/state:pa,393 Russell Senate Office Building,D,202-224-6324,PA,Pennsylvania,2019-01-03,2013-01-03,01828,Sen,2541,https://www.casey.senate.gov
C000174,1947-01-23,senate,http://www.carper.senate.gov/public/index.cfm/email-senator-carper,N00012508,None,202-228-2190,S8DE00079,Thomas,M,300019,True,Carper,None,Richard,None,None,Sen.Carper@opencongress.org,ocd-division/country:us/state:de,513 Hart Senate Office Building,D,202-224-2441,DE,Delaware,2019-01-03,2013-01-03,00179,Sen,22421,https://www.carper.senate.gov/public
C000141,1943-10-05,senate,http://www.cardin.senate.gov/contact/,N00001955,None,202-224-1651,H6MD03177;S6MD03177,Benjamin,M,400064,True,Cardin,None,L.,None,None,Sen.Cardin@opencongress.org,ocd-division/country:us/state:md,509 Hart Senate Office Building,D,202-224-4524,MD,Maryland,2019-01-03,2013-01-03,00174,Sen,26888,https://www.cardin.senate.gov
C000127,1958-10-13,senate,http://www.cantwell.senate.gov/public/index.cfm/email-maria,N00007836,None,202-228-0514,S8WA00194;H2WA01054,Maria,F,300018,True,Cantwell,None,None,None,None,Sen.Cantwell@opencongress.org,ocd-division/country:us/state:wa,511 Hart Senate Office Building,D,202-224-3441,WA,Washington,2019-01-03,2013-01-03,00172,Sen,27122,https://www.cantwell.senate.gov
B000944,1952-11-09,senate,http://www.brown.senate.gov/contact/,N00003535,None,202-228-6321,H2OH13033;S6OH00163,Sherrod,M,400050,True,Brown,None,None,None,None,Sen.Brown@opencongress.org,ocd-division/country:us/state:oh,713 Hart Senate Office Building,D,202-224-2315,OH,Ohio,2019-01-03,2013-01-03,00136,Sen,27018,https://www.brown.senate.gov
